#Name,Accession,Start,Stop,,Direction,gene,locus_tag,protein_id,Length,product
pSymB,NC_003078.1,247592,248743,,reverse,,SM_RS18285,WP_010975135.1,1152,glycosyltransferase family 4 protein
pSymB,NC_003078.1,248740,249861,,reverse,,SM_RS18290,WP_010975136.1,1122,NAD-dependent epimerase/dehydratase family protein
pSymB,NC_003078.1,249858,250964,,reverse,,SM_RS18295,WP_010975137.1,1107,NAD-dependent epimerase/dehydratase family protein
pSymB,NC_003078.1,250961,251305,,reverse,,SM_RS18300,WP_127514007.1,345,hypothetical protein
pSymB,NC_003078.1,251298,252290,,forward,,SM_RS18305,WP_010975138.1,993,zinc-binding dehydrogenase
pSymB,NC_003078.1,252283,253308,,forward,,SM_RS18310,WP_015456580.1,1026,Gfo/Idh/MocA family oxidoreductase
pSymB,NC_003078.1,253338,255086,,reverse,,SM_RS18315,WP_010975140.1,1749,hypothetical protein
pSymB,NC_003078.1,255238,256341,,forward,,SM_RS18320,WP_010975141.1,1104,inositol-3-phosphate synthase
pSymB,NC_003078.1,256338,256937,,forward,,SM_RS18325,WP_010975142.1,600,histidine phosphatase family protein
pSymB,NC_003078.1,257009,257971,,forward,,SM_RS18330,WP_010975143.1,963,beta-xylosidase
pSymB,NC_003078.1,257884,259308,,reverse,,SM_RS18335,WP_013850092.1,1425,"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain"
pSymB,NC_003078.1,259295,260359,,reverse,,SM_RS18340,WP_013850091.1,1065,polysaccharide pyruvyl transferase family protein
pSymB,NC_003078.1,260409,260684,,reverse,,SM_RS18345,WP_010975146.1,276,hypothetical protein
pSymB,NC_003078.1,260759,261310,,reverse,,SM_RS18350,WP_010975147.1,552,DUF1003 domain-containing protein
pSymB,NC_003078.1,261442,261891,,reverse,,SM_RS18355,WP_010975148.1,450,SRPBCC family protein
pSymB,NC_003078.1,262074,263132,,forward,,SM_RS18360,WP_010975149.1,1059,adenylate/guanylate cyclase domain-containing protein
pSymB,NC_003078.1,263237,263947,,forward,,SM_RS18365,WP_003528604.1,711,GntR family transcriptional regulator
pSymB,NC_003078.1,264068,265030,,forward,,SM_RS18370,WP_010975150.1,963,dihydrodipicolinate synthase family protein
pSymB,NC_003078.1,265078,265470,,reverse,,SM_RS18375,WP_010975151.1,393,YkvA family protein
pSymB,NC_003078.1,265534,266571,,reverse,,SM_RS18380,WP_010975152.1,1038,Ldh family oxidoreductase
pSymB,NC_003078.1,266814,268331,,forward,,SM_RS18385,WP_010975153.1,1518,aldehyde dehydrogenase (NADP( ))
pSymB,NC_003078.1,268518,269324,,forward,,SM_RS18390,WP_010975154.1,807,transporter substrate-binding domain-containing protein
pSymB,NC_003078.1,269391,270056,,forward,,SM_RS18395,WP_010975155.1,666,amino acid ABC transporter permease
pSymB,NC_003078.1,270069,270722,,forward,,SM_RS18400,WP_003528591.1,654,amino acid ABC transporter permease
pSymB,NC_003078.1,270715,271437,,forward,,SM_RS18405,WP_010975156.1,723,amino acid ABC transporter ATP-binding protein
pSymB,NC_003078.1,271438,272679,,forward,,SM_RS18410,WP_010975157.1,1242,FAD-dependent oxidoreductase
pSymB,NC_003078.1,272694,273695,,forward,,SM_RS18415,WP_010975158.1,1002,4-hydroxyproline epimerase
pSymB,NC_003078.1,273692,275383,,forward,,SM_RS18420,WP_010975159.1,1692,aconitase X
pSymB,NC_003078.1,275434,276462,,forward,,SM_RS18425,WP_010975160.1,1029,trans-3-hydroxy-L-proline dehydratase
pSymB,NC_003078.1,276546,276977,,forward,,SM_RS18430,WP_010975161.1,432,OsmC family protein
pSymB,NC_003078.1,277378,278586,,forward,,SM_RS18435,WP_010975162.1,1209,MFS transporter
pSymB,NC_003078.1,278659,278844,,reverse,,SM_RS18440,WP_003525670.1,186,hypothetical protein
pSymB,NC_003078.1,279100,279285,,reverse,,SM_RS18445,WP_003525673.1,186,membrane protein
pSymB,NC_003078.1,279463,280323,,reverse,,SM_RS18450,WP_010975163.1,861,3-keto-5-aminohexanoate cleavage protein
pSymB,NC_003078.1,280415,281305,,forward,,SM_RS18455,WP_010975164.1,891,MurR/RpiR family transcriptional regulator
pSymB,NC_003078.1,281302,282645,,forward,,SM_RS18460,WP_010975165.1,1344,aspartate aminotransferase family protein
pSymB,NC_003078.1,282954,283532,,reverse,,SM_RS18465,WP_010975166.1,579,peroxidase-related enzyme
pSymB,NC_003078.1,283534,284037,,reverse,,SM_RS18470,WP_010975167.1,504,CMD domain-containing protein
pSymB,NC_003078.1,284069,285535,,reverse,,SM_RS18475,WP_010975168.1,1467,NAD(P)/FAD-dependent oxidoreductase
pSymB,NC_003078.1,285617,286687,,reverse,,SM_RS18480,WP_010975169.1,1071,ABC transporter ATP-binding protein
pSymB,NC_003078.1,286691,287482,,reverse,,SM_RS18485,WP_010975170.1,792,ABC transporter permease
pSymB,NC_003078.1,287493,288476,,reverse,,SM_RS18490,WP_010975171.1,984,ABC transporter permease
pSymB,NC_003078.1,288561,289661,,reverse,,SM_RS18495,WP_010975172.1,1101,extracellular solute-binding protein
pSymB,NC_003078.1,289741,290718,,reverse,,SM_RS18500,WP_010975173.1,978,LysR family transcriptional regulator
pSymB,NC_003078.1,290921,292000,,forward,,SM_RS18505,WP_010975174.1,1080,NAD/NADP-dependent octopine/nopaline dehydrogenase family protein
pSymB,NC_003078.1,292019,292726,,reverse,,SM_RS18510,WP_010975175.1,708,sulfite exporter TauE/SafE family protein
pSymB,NC_003078.1,292723,294123,,reverse,,SM_RS18515,WP_010975176.1,1401,amidohydrolase
pSymB,NC_003078.1,294233,295582,,reverse,,SM_RS18520,WP_010975177.1,1350,uracil-xanthine permease family protein
pSymB,NC_003078.1,295734,296729,,forward,,SM_RS18525,WP_010975178.1,996,substrate-binding domain-containing protein
pSymB,NC_003078.1,296737,299250,,reverse,,SM_RS18530,WP_014530788.1,2514,TRAP transporter permease
pSymB,NC_003078.1,299408,300391,,reverse,,SM_RS18535,WP_010975180.1,984,TAXI family TRAP transporter solute-binding subunit
pSymB,NC_003078.1,300703,301062,,forward,,SM_RS18540,WP_003525701.1,360,DUF2188 domain-containing protein
pSymB,NC_003078.1,301194,301895,,forward,,SM_RS18545,WP_010975181.1,702,transcriptional regulator NanR
pSymB,NC_003078.1,301924,302895,,forward,,SM_RS18550,WP_010975182.1,972,sialic acid TRAP transporter substrate-binding protein SiaP
pSymB,NC_003078.1,302951,303469,,forward,,SM_RS18555,WP_010975183.1,519,TRAP transporter small permease
pSymB,NC_003078.1,303470,304750,,forward,,SM_RS18560,WP_010975184.1,1281,TRAP transporter large permease
pSymB,NC_003078.1,304747,305682,,forward,,SM_RS18565,WP_010975185.1,936,dihydrodipicolinate synthase family protein
pSymB,NC_003078.1,305696,306595,,forward,,SM_RS18570,WP_010975186.1,900,N-acetylneuraminate lyase
pSymB,NC_003078.1,306932,308845,,forward,,SM_RS18575,WP_010975187.1,1914,adenylate/guanylate cyclase domain-containing protein
pSymB,NC_003078.1,308842,309975,,reverse,,SM_RS18580,WP_027989172.1,1134,PQQ-dependent sugar dehydrogenase
pSymB,NC_003078.1,310120,310281,,reverse,,SM_RS31365,WP_010975189.1,162,hypothetical protein
pSymB,NC_003078.1,310478,310705,,forward,,SM_RS18585,WP_010975190.1,228,hypothetical protein
pSymB,NC_003078.1,310762,311708,,reverse,,SM_RS18590,WP_011970797.1,948,IS630-like element ISRm2011-2 family transposase
pSymB,NC_003078.1,311801,312445,,reverse,dhaL,SM_RS18595,WP_015008607.1,645,dihydroxyacetone kinase subunit DhaL
pSymB,NC_003078.1,312527,314614,,reverse,,SM_RS18600,WP_010975194.1,2088,bifunctional sugar-binding transcriptional regulator/dihydroxyacetone kinase subunit DhaK
pSymB,NC_003078.1,314728,315369,,reverse,dhaL,SM_RS18605,WP_015008606.1,642,dihydroxyacetone kinase subunit DhaL
pSymB,NC_003078.1,315380,316372,,reverse,,SM_RS18610,WP_010975196.1,993,dihydroxyacetone kinase subunit DhaK
pSymB,NC_003078.1,316763,317749,,forward,,SM_RS18615,WP_010975197.1,987,ABC transporter permease
pSymB,NC_003078.1,317829,318830,,forward,,SM_RS18620,WP_010975198.1,1002,autoinducer 2 ABC transporter substrate-binding protein
pSymB,NC_003078.1,318918,320498,,forward,,SM_RS18625,WP_015456585.1,1581,sugar ABC transporter ATP-binding protein
pSymB,NC_003078.1,320500,321531,,forward,,SM_RS18630,WP_010975200.1,1032,ABC transporter permease
pSymB,NC_003078.1,321582,322799,,reverse,,SM_RS18635,WP_010975201.1,1218,NAD(P)/FAD-dependent oxidoreductase
pSymB,NC_003078.1,322940,323935,,reverse,,SM_RS18640,WP_010975202.1,996,TRAP transporter substrate-binding protein
pSymB,NC_003078.1,323964,325229,,reverse,,SM_RS18645,WP_010975203.1,1266,TRAP transporter large permease
pSymB,NC_003078.1,325229,325834,,reverse,,SM_RS18650,WP_010975204.1,606,TRAP transporter small permease subunit
pSymB,NC_003078.1,325922,326581,,forward,,SM_RS18655,WP_010975205.1,660,GntR family transcriptional regulator
pSymB,NC_003078.1,326603,327619,,reverse,,SM_RS18660,WP_010975206.1,1017,substrate-binding domain-containing protein
pSymB,NC_003078.1,328098,329369,,forward,,SM_RS18665,WP_010975207.1,1272,ABC transporter substrate-binding protein
pSymB,NC_003078.1,329457,330443,,forward,,SM_RS18670,WP_010975208.1,987,sugar ABC transporter permease
pSymB,NC_003078.1,330443,331273,,forward,,SM_RS18675,WP_010975209.1,831,carbohydrate ABC transporter permease
pSymB,NC_003078.1,331283,332311,,forward,,SM_RS18680,WP_010975210.1,1029,ABC transporter ATP-binding protein
pSymB,NC_003078.1,332504,333289,,forward,,SM_RS18685,WP_014527529.1,786,trehalose utilization protein ThuA
pSymB,NC_003078.1,333301,334383,,forward,,SM_RS18690,WP_033050513.1,1083,Gfo/Idh/MocA family oxidoreductase
pSymB,NC_003078.1,334596,334952,,reverse,,SM_RS18695,WP_003525746.1,357,SPW repeat protein
pSymB,NC_003078.1,335343,336585,,forward,,SM_RS18700,,1243,sulfatase
pSymB,NC_003078.1,336729,338708,,reverse,,SM_RS18705,WP_041170064.1,1980,BCCT family transporter
pSymB,NC_003078.1,338941,339228,,forward,,SM_RS32410,WP_227692212.1,288,DUF2950 family protein
pSymB,NC_003078.1,339420,340376,,forward,,SM_RS18715,WP_015456587.1,957,formylglycine-generating enzyme family protein
pSymB,NC_003078.1,340609,341877,,forward,,SM_RS18720,WP_014527525.1,1269,alpha/beta hydrolase
pSymB,NC_003078.1,341927,342718,,forward,,SM_RS18725,WP_010975217.1,792,hypothetical protein
pSymB,NC_003078.1,342776,343369,,reverse,,SM_RS18730,WP_014527524.1,594,TetR/AcrR family transcriptional regulator
pSymB,NC_003078.1,343485,344708,,forward,,SM_RS18735,WP_010975219.1,1224,MFS transporter
pSymB,NC_003078.1,344797,345279,,forward,,SM_RS18740,WP_010975220.1,483,hypothetical protein
pSymB,NC_003078.1,345349,345528,,forward,,SM_RS18745,WP_010975221.1,180,hypothetical protein
pSymB,NC_003078.1,345539,345736,,forward,,SM_RS18750,WP_013850036.1,198,hypothetical protein
pSymB,NC_003078.1,345733,345918,,forward,,SM_RS18755,WP_003525766.1,186,hypothetical protein
pSymB,NC_003078.1,346305,348518,,reverse,,SM_RS18760,WP_010975222.1,2214,xanthine dehydrogenase family protein molybdopterin-binding subunit
pSymB,NC_003078.1,348520,348978,,reverse,,SM_RS18765,WP_003525768.1,459,(2Fe-2S)-binding protein
pSymB,NC_003078.1,349255,350211,,reverse,,SM_RS18770,WP_010975223.1,957,AraC family transcriptional regulator
pSymB,NC_003078.1,350348,353497,,reverse,,SM_RS18775,WP_010975224.1,3150,efflux RND transporter permease subunit
pSymB,NC_003078.1,353526,354680,,reverse,,SM_RS18780,WP_010975225.1,1155,efflux RND transporter periplasmic adaptor subunit
pSymB,NC_003078.1,354773,355381,,reverse,,SM_RS18785,WP_010975226.1,609,TetR family transcriptional regulator
pSymB,NC_003078.1,355568,356395,,forward,,SM_RS18790,WP_010975227.1,828,phosphogluconate dehydrogenase C-terminal domain-containing protein
pSymB,NC_003078.1,356464,357405,,forward,,SM_RS18795,WP_010975228.1,942,D-ribose ABC transporter substrate-binding protein
pSymB,NC_003078.1,357571,358215,,forward,,SM_RS18800,WP_010975229.1,645,DUF2291 family protein
pSymB,NC_003078.1,358212,359762,,forward,,SM_RS18805,WP_010975230.1,1551,sugar ABC transporter ATP-binding protein
pSymB,NC_003078.1,359762,360826,,forward,,SM_RS18810,WP_003525781.1,1065,ABC transporter permease
pSymB,NC_003078.1,360832,361866,,forward,,SM_RS18815,WP_010975231.1,1035,Gfo/Idh/MocA family oxidoreductase
pSymB,NC_003078.1,361863,363782,,forward,,SM_RS18820,WP_010975232.1,1920,hypothetical protein
pSymB,NC_003078.1,363905,364663,,forward,,SM_RS18825,WP_010975233.1,759,DUF3365 domain-containing protein
pSymB,NC_003078.1,364660,367413,,forward,,SM_RS18830,WP_010975234.1,2754,response regulator
pSymB,NC_003078.1,367438,367803,,forward,,SM_RS18835,WP_010975235.1,366,response regulator
pSymB,NC_003078.1,367812,369374,,forward,,SM_RS18840,WP_010975236.1,1563,adenylate/guanylate cyclase domain-containing protein
pSymB,NC_003078.1,369491,370786,,forward,,SM_RS18845,WP_010975237.1,1296,hypothetical protein
pSymB,NC_003078.1,370773,371558,,forward,,SM_RS18850,WP_013850021.1,786,hypothetical protein
pSymB,NC_003078.1,371644,372441,,reverse,,SM_RS18855,WP_010975239.1,798,potassium channel family protein
pSymB,NC_003078.1,372532,373332,,reverse,,SM_RS18860,WP_010975240.1,801,inositol monophosphatase family protein
pSymB,NC_003078.1,373363,374424,,reverse,,SM_RS18865,WP_010975241.1,1062,ABC transporter ATP-binding protein
pSymB,NC_003078.1,374421,376649,,reverse,,SM_RS18870,WP_010975242.1,2229,iron ABC transporter permease
pSymB,NC_003078.1,376824,377852,,reverse,,SM_RS18875,WP_010975243.1,1029,ABC transporter substrate-binding protein
pSymB,NC_003078.1,378030,379034,,forward,,SM_RS18880,WP_010975244.1,1005,substrate-binding domain-containing protein
pSymB,NC_003078.1,379530,380222,,reverse,,SM_RS18885,WP_010975245.1,693,TetR/AcrR family transcriptional regulator
pSymB,NC_003078.1,380357,381379,,forward,,SM_RS18890,WP_013850014.1,1023,efflux RND transporter periplasmic adaptor subunit
pSymB,NC_003078.1,381385,382626,,forward,,SM_RS18895,WP_010975247.1,1242,ABC transporter permease
pSymB,NC_003078.1,382623,383303,,forward,,SM_RS18900,WP_010975248.1,681,ABC transporter ATP-binding protein
pSymB,NC_003078.1,383348,383794,,reverse,rpiB,SM_RS18905,WP_003525805.1,447,ribose 5-phosphate isomerase B
pSymB,NC_003078.1,383818,385095,,reverse,,SM_RS18910,WP_010975249.1,1278,TRAP transporter large permease
pSymB,NC_003078.1,385107,385574,,reverse,,SM_RS18915,WP_003525807.1,468,TRAP transporter small permease
pSymB,NC_003078.1,385654,386646,,reverse,,SM_RS18920,WP_010975250.1,993,TRAP transporter substrate-binding protein
pSymB,NC_003078.1,386667,387437,,reverse,,SM_RS18925,WP_003525813.1,771,FadR/GntR family transcriptional regulator
pSymB,NC_003078.1,387641,388021,,reverse,,SM_RS18930,WP_010975251.1,381,RidA family protein
pSymB,NC_003078.1,388065,388448,,reverse,,SM_RS18935,WP_003525816.1,384,RidA family protein
pSymB,NC_003078.1,388482,389945,,reverse,,SM_RS18940,WP_010975252.1,1464,NAD-dependent succinate-semialdehyde dehydrogenase
pSymB,NC_003078.1,389955,391340,,reverse,,SM_RS18945,WP_010975253.1,1386,aspartate aminotransferase family protein
pSymB,NC_003078.1,391371,392420,,reverse,,SM_RS18950,WP_010975254.1,1050,ABC transporter ATP-binding protein
pSymB,NC_003078.1,392436,393266,,reverse,,SM_RS18955,WP_010975255.1,831,ABC transporter permease
pSymB,NC_003078.1,393263,394114,,reverse,,SM_RS18960,WP_010975256.1,852,ABC transporter permease
pSymB,NC_003078.1,394240,395313,,reverse,,SM_RS18965,WP_010975257.1,1074,extracellular solute-binding protein
pSymB,NC_003078.1,395419,396390,,reverse,,SM_RS18970,WP_010975258.1,972,dipeptidase
pSymB,NC_003078.1,396404,397132,,reverse,,SM_RS18975,WP_010975259.1,729,hypothetical protein
pSymB,NC_003078.1,397129,398865,,reverse,,SM_RS18980,WP_010975260.1,1737,hypothetical protein
pSymB,NC_003078.1,398867,399586,,reverse,,SM_RS18985,WP_010975261.1,720,IclR family transcriptional regulator
pSymB,NC_003078.1,399980,400960,,reverse,,SM_RS18990,WP_010975262.1,981,NADPH:quinone reductase
pSymB,NC_003078.1,400975,402000,,reverse,,SM_RS18995,WP_010975263.1,1026,sensor domain-containing diguanylate cyclase
pSymB,NC_003078.1,402436,403668,,forward,,SM_RS19000,WP_010975264.1,1233,efflux RND transporter periplasmic adaptor subunit
pSymB,NC_003078.1,403650,405644,,forward,,SM_RS19005,WP_010975265.1,1995,glycosyltransferase
pSymB,NC_003078.1,405680,406393,,reverse,,SM_RS19010,WP_013849995.1,714,transcriptional regulator NanR
pSymB,NC_003078.1,406532,407788,,forward,,SM_RS19015,WP_010975267.1,1257,ribulose-bisphosphate carboxylase large subunit family protein
pSymB,NC_003078.1,407812,409140,,forward,,SM_RS19020,WP_010975268.1,1329,four-carbon acid sugar kinase family protein
pSymB,NC_003078.1,409180,411471,,reverse,,SM_RS19025,WP_014527494.1,2292,xanthine dehydrogenase family protein molybdopterin-binding subunit
pSymB,NC_003078.1,411473,412456,,reverse,,SM_RS19030,WP_010975270.1,984,xanthine dehydrogenase family protein subunit M
pSymB,NC_003078.1,412453,413019,,reverse,,SM_RS19035,WP_010975271.1,567,2Fe-2S iron-sulfur cluster-binding protein
pSymB,NC_003078.1,413018,413680,,forward,,SM_RS19040,WP_014530738.1,663,metallophosphoesterase
pSymB,NC_003078.1,413764,414354,,forward,,SM_RS19045,WP_010975273.1,591,alpha-ketoglutarate-dependent dioxygenase AlkB
pSymB,NC_003078.1,414364,414627,,reverse,,SM_RS19050,WP_010975274.1,264,hypothetical protein
pSymB,NC_003078.1,414654,414827,,reverse,,SM_RS31370,WP_010975275.1,174,hypothetical protein
pSymB,NC_003078.1,414971,416359,,forward,,SM_RS19055,WP_010975276.1,1389,cytochrome c
pSymB,NC_003078.1,416362,416859,,forward,,SM_RS19060,WP_010975277.1,498,(2Fe-2S)-binding protein
pSymB,NC_003078.1,416859,419099,,forward,,SM_RS19065,WP_010975278.1,2241,xanthine dehydrogenase family protein molybdopterin-binding subunit
pSymB,NC_003078.1,419112,419891,,reverse,,SM_RS19070,WP_010975279.1,780,helix-turn-helix transcriptional regulator
pSymB,NC_003078.1,420004,422133,,forward,,SM_RS19075,WP_041170065.1,2130,hydantoinase/oxoprolinase family protein
pSymB,NC_003078.1,422151,424343,,forward,,SM_RS19080,WP_041170066.1,2193,hydantoinase B/oxoprolinase family protein
pSymB,NC_003078.1,424347,424844,,forward,,SM_RS19085,WP_010975282.1,498,acetone carboxylase subunit gamma
pSymB,NC_003078.1,424841,425671,,forward,,SM_RS19090,WP_010975283.1,831,SDR family oxidoreductase
pSymB,NC_003078.1,425740,426678,,forward,,SM_RS19095,WP_010975284.1,939,choline ABC transporter substrate-binding protein
pSymB,NC_003078.1,426694,427137,,reverse,,SM_RS19100,,444,PIN domain-containing protein
pSymB,NC_003078.1,427134,427361,,reverse,,SM_RS19105,WP_010975287.1,228,hypothetical protein
pSymB,NC_003078.1,427542,428015,,reverse,,SM_RS19110,WP_010975288.1,474,DUF2269 family protein
pSymB,NC_003078.1,428015,429304,,reverse,,SM_RS19115,WP_010975289.1,1290,SDR family oxidoreductase
pSymB,NC_003078.1,429673,430965,,forward,ugpB,SM_RS19120,WP_010975290.1,1293,sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB
pSymB,NC_003078.1,431083,431964,,forward,ugpA,SM_RS19125,WP_010975291.1,882,sn-glycerol-3-phosphate ABC transporter permease UgpA
pSymB,NC_003078.1,431973,432821,,forward,ugpE,SM_RS19130,WP_010975292.1,849,sn-glycerol-3-phosphate ABC transporter permease UgpE
pSymB,NC_003078.1,432821,433870,,forward,,SM_RS19135,WP_010975293.1,1050,sn-glycerol-3-phosphate import ATP-binding protein UgpC
pSymB,NC_003078.1,433992,434618,,forward,,SM_RS19140,WP_010975294.1,627,glutathione S-transferase family protein
pSymB,NC_003078.1,434771,435847,,forward,,SM_RS19145,WP_010969728.1,1077,ISAs1-like element ISRm21 family transposase
pSymB,NC_003078.1,436049,437122,,reverse,,SM_RS19150,WP_041170068.1,1074,alcohol dehydrogenase family protein
pSymB,NC_003078.1,437134,438510,,reverse,,SM_RS19155,WP_010975296.1,1377,aspartate aminotransferase family protein
pSymB,NC_003078.1,438630,440126,,reverse,,SM_RS19160,WP_010975297.1,1497,NAD-dependent succinate-semialdehyde dehydrogenase
